Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,System.Security.AccessControl 4.7.0,,,,,"System.Security.AccessControl, 4.7.0  Recommendation:  Remove System.Security.AccessControl, and replace with new package System.Security.AccessControl 6.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,System.Security.Cryptography.Xml 8.0.2,,,,,"System.Security.Cryptography.Xml, 8.0.2  Recommendation:  Remove System.Security.Cryptography.Xml, and replace with new package System.Security.Cryptography.Xml 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,System.Security.Permissions 4.7.0,,,,,"System.Security.Permissions, 4.7.0  Recommendation:  Remove System.Security.Permissions, and replace with new package System.Security.Permissions 10.0.3"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,System.Security.Principal.Windows 5.0.0,,,,,"System.Security.Principal.Windows, 5.0.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,System.Text.Encodings.Web 8.0.0,,,,,"System.Text.Encodings.Web, 8.0.0  Recommendation:  Remove System.Text.Encodings.Web, and replace with new package System.Text.Encodings.Web 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,System.Text.Json 8.0.5,,,,,"System.Text.Json, 8.0.5  Recommendation:  Remove System.Text.Json, and replace with new package System.Text.Json 10.0.3"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,System.Threading.Tasks.Extensions 4.5.4,,,,,"System.Threading.Tasks.Extensions, 4.5.4  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,System.ValueTuple 4.5.0,,,,,"System.ValueTuple, 4.5.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,WebActivatorEx 2.0,,,,,"WebActivatorEx, 2.0  Recommendation:  No supported version found"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,WebApi.BasicAuth 0.3.0,,,,,"WebApi.BasicAuth, 0.3.0  Recommendation:  No supported version found"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,EntityFramework 6.3.0,,,,,"EntityFramework, 6.3.0  Recommendation:  Should be replaced. Remove EntityFramework, and replace with new package EntityFramework, 6.5.1"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,Microsoft.AspNet.Web.Optimization 1.1.3,,,,,"Microsoft.AspNet.Web.Optimization, 1.1.3  Recommendation:  Should be replaced. Remove Microsoft.AspNet.Web.Optimization, and replace with new package LigerShark.WebOptimizer.Core, 3.0.477"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,Microsoft.Bcl 1.1.10,,,,,"Microsoft.Bcl, 1.1.10  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,Microsoft.Bcl.Async 1.0.168,,,,,"Microsoft.Bcl.Async, 1.0.168  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,Microsoft.Extensions.Configuration 3.0.0,,,,,"Microsoft.Extensions.Configuration, 3.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.Configuration, and replace with new package Microsoft.Extensions.Configuration, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,Microsoft.Extensions.Configuration.Binder 3.0.0,,,,,"Microsoft.Extensions.Configuration.Binder, 3.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.Configuration.Binder, and replace with new package Microsoft.Extensions.Configuration.Binder, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,Microsoft.IdentityModel.Tokens.Saml 5.2.4,,,,,"Microsoft.IdentityModel.Tokens.Saml, 5.2.4  Recommendation:  Update to latest https://aka.ms/IdentityModel/LTS Remove Microsoft.IdentityModel.Tokens.Saml, and replace with new package Microsoft.IdentityModel.Tokens.Saml, 8.16.0"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,Microsoft.IdentityModel.Xml 5.2.4,,,,,"Microsoft.IdentityModel.Xml, 5.2.4  Recommendation:  Update to latest https://aka.ms/IdentityModel/LTS Remove Microsoft.IdentityModel.Xml, and replace with new package Microsoft.IdentityModel.Xml, 8.16.0"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,Microsoft.jQuery.Unobtrusive.Validation 3.2.11,,,,,"Microsoft.jQuery.Unobtrusive.Validation, 3.2.11  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.jQuery.Unobtrusive.Validation, and replace with new package Microsoft.jQuery.Unobtrusive.Validation, 4.0.0"
Project.0001,Project file needs to be converted to SDK-style,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,,,,,,
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,,,,,,,,"Current target framework: .NETFramework,Version=v4.8 Recommended target framework: net10.0"
Feature.0001,System.Web.Optimization bundling and minification is not supported in .NET Core and should be replaced with actual html tags pointing to content files,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Views\Download\Index.cshtml,,,,,,,,
Feature.0001,System.Web.Optimization bundling and minification is not supported in .NET Core and should be replaced with actual html tags pointing to content files,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Views\Shared\_Layout.cshtml,,,,,,,,
Feature.0001,System.Web.Optimization bundling and minification is not supported in .NET Core and should be replaced with actual html tags pointing to content files,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\App_Start\BundleConfig.cs,,,,,,,,
Feature.0006,Convert from Autofac to ASP.NET Core dependency injection,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,,,,,,,,
Feature.0006,Convert from Autofac to ASP.NET Core dependency injection,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\App_Start\DependencyConfig.cs,,,,,,,,
Feature.0004,Classic EntityFramework initialization needs to be adjusted in .NET Core,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\MetadataContext.cs,,,,,,,,
Feature.0004,Classic EntityFramework initialization needs to be adjusted in .NET Core,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,,,,,,,,
Feature.1000,Convert application initialization code from Global.asax.cs to .NET Core and clean up Global.asax.cs,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,,,,,,,,
Feature.0003,GlobalFilterCollection is not supported in .NET Core and needs to be converted to the corresponding middleware registrations on the application object,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,,,,,,,,
Feature.0003,GlobalFilterCollection is not supported in .NET Core and needs to be converted to the corresponding middleware registrations on the application object,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\App_Start\FilterConfig.cs,,,,,,,,
Feature.0002,Routes registration via RouteCollection is not supported in .NET Core and needs to be converted to the route mappings on the application object,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,,,,,,,,
Feature.0002,Routes registration via RouteCollection is not supported in .NET Core and needs to be converted to the route mappings on the application object,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\App_Start\RouteConfig.cs,,,,,,,,
Feature.0007,Convert from Owin to native ASP.NET Core middleware,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Startup.cs,,,,,,,,
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,31,8,T:System.Web.Http.ModelBinding.ModelBindingContext,,,,,"public bool BindModel(HttpActionContext actionContext, ModelBindingContext bindingContext)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,31,8,T:System.Web.Http.Controllers.HttpActionContext,,,,,"public bool BindModel(HttpActionContext actionContext, ModelBindingContext bindingContext)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,78,12,P:System.Web.Http.ModelBinding.ModelBindingContext.Model,,,,,bindingContext.Model = obj;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,73,16,P:System.Web.Http.ModelBinding.ModelBindingContext.ModelName,,,,,"bindingContext.ModelState.AddModelError(                      bindingContext.ModelName, ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,73,16,T:System.Web.Http.ModelBinding.ModelStateDictionary,,,,,"bindingContext.ModelState.AddModelError(                      bindingContext.ModelName, ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,73,16,P:System.Web.Http.ModelBinding.ModelBindingContext.ModelState,,,,,"bindingContext.ModelState.AddModelError(                      bindingContext.ModelName, ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,73,16,"M:System.Web.Http.ModelBinding.ModelStateDictionary.AddModelError(System.String,System.String)",,,,,"bindingContext.ModelState.AddModelError(                      bindingContext.ModelName, ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,65,12,P:System.Web.Http.ModelBinding.ModelBindingContext.ModelType,,,,,var obj = Activator.CreateInstance(bindingContext.ModelType);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,61,16,P:System.Web.Http.ModelBinding.ModelBindingContext.ModelName,,,,,"bindingContext.ModelState.AddModelError(bindingContext.ModelName, ""No input data"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,61,16,T:System.Web.Http.ModelBinding.ModelStateDictionary,,,,,"bindingContext.ModelState.AddModelError(bindingContext.ModelName, ""No input data"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,61,16,P:System.Web.Http.ModelBinding.ModelBindingContext.ModelState,,,,,"bindingContext.ModelState.AddModelError(bindingContext.ModelName, ""No input data"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,61,16,"M:System.Web.Http.ModelBinding.ModelStateDictionary.AddModelError(System.String,System.String)",,,,,"bindingContext.ModelState.AddModelError(bindingContext.ModelName, ""No input data"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,55,20,P:System.Web.Http.ModelBinding.ModelBindingContext.ModelName,,,,,"bindingContext.ModelState.AddModelError(bindingContext.ModelName, ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,55,20,T:System.Web.Http.ModelBinding.ModelStateDictionary,,,,,"bindingContext.ModelState.AddModelError(bindingContext.ModelName, ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,55,20,P:System.Web.Http.ModelBinding.ModelBindingContext.ModelState,,,,,"bindingContext.ModelState.AddModelError(bindingContext.ModelName, ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Models\Api\FieldValueModelBinder.cs,55,20,"M:System.Web.Http.ModelBinding.ModelStateDictionary.AddModelError(System.String,System.String)",,,,,"bindingContext.ModelState.AddModelError(bindingContext.ModelName, ex.Message);"
